model,group,game_file,turn,actor_role,actor_player,posterior_marginal,posterior_joint,n_cand_marginal,n_cand_joint,n_constrained_others,actual_fail,parse_ok
GPT54,llm_vs_iggi,game_49.json,14,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,22,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,30,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,32,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,36,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,40,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,48,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,52,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_49.json,59,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,3,rule,1,0,0,4,4,4,False,
GPT54,llm_vs_iggi,game_5.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_5.json,25,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,29,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,37,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,40,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_5.json,45,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_5.json,48,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_5.json,54,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_5.json,58,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_5.json,59,rule,1,0,0,1,1,2,False,
GPT54,llm_vs_iggi,game_50.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_iggi,game_50.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_50.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_50.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_50.json,12,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_50.json,20,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,26,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,36,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,44,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,50,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,54,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_50.json,56,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_6.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_6.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_6.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_6.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_6.json,24,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_6.json,36,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_6.json,55,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_7.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_7.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_7.json,7,rule,1,0,0,2,2,4,False,
GPT54,llm_vs_iggi,game_7.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_7.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_7.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_7.json,22,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_7.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_7.json,50,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_7.json,54,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_8.json,4,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_8.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_8.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_8.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_8.json,20,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_8.json,27,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_8.json,36,llm,0,0,0,1,1,3,False,True
GPT54,llm_vs_iggi,game_8.json,40,llm,0,0,0,1,1,2,False,True
GPT54,llm_vs_iggi,game_8.json,44,llm,0,0,0,1,1,1,False,True
GPT54,llm_vs_iggi,game_8.json,49,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_8.json,56,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_9.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_9.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_9.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,27,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,31,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,35,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,37,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_iggi,game_9.json,40,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_9.json,42,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_9.json,50,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_iggi,game_9.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_1.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_1.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_1.json,12,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_1.json,37,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_1.json,43,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_1.json,51,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_1.json,58,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_10.json,5,rule,1,0,0,4,4,4,False,
GPT54,llm_vs_intentional,game_10.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_10.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_10.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_10.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_10.json,16,llm,0,0,0,5,5,4,False,True
GPT54,llm_vs_intentional,game_10.json,28,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_10.json,42,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_10.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_10.json,51,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_10.json,53,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_10.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_11.json,4,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_11.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_11.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_11.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_11.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_11.json,25,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_11.json,35,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_11.json,51,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_12.json,3,rule,1,0,0,4,4,4,False,
GPT54,llm_vs_intentional,game_12.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_12.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_12.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_12.json,26,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_12.json,36,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_12.json,40,llm,0,0,0,3,3,4,False,True
GPT54,llm_vs_intentional,game_12.json,44,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_12.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_12.json,52,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_12.json,56,llm,0,0.5,0,2,1,4,False,True
GPT54,llm_vs_intentional,game_13.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_13.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_13.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_13.json,23,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,31,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,37,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,45,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_13.json,59,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_14.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_14.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_14.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_14.json,17,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_14.json,41,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_14.json,50,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_14.json,56,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,2,llm,0,0,0,5,5,4,False,True
GPT54,llm_vs_intentional,game_15.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,22,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,24,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,28,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_15.json,35,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_15.json,39,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_15.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,50,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_15.json,55,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_15.json,58,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_16.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_16.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_16.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_16.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_16.json,31,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_16.json,35,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_16.json,40,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_16.json,43,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_16.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_16.json,49,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_17.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_17.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_17.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_17.json,29,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_17.json,50,llm,0,0.2,0.2,4,4,4,False,True
GPT54,llm_vs_intentional,game_18.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_18.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_18.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_18.json,20,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_18.json,23,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_18.json,36,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_19.json,4,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_19.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_19.json,12,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_19.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_19.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_19.json,29,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_19.json,45,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_19.json,55,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_19.json,59,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_2.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_2.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_2.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_2.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_2.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_2.json,37,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_2.json,48,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_2.json,49,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_2.json,52,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_2.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_20.json,5,rule,1,0,0,4,4,4,False,
GPT54,llm_vs_intentional,game_20.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_20.json,12,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_20.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_20.json,24,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_20.json,32,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_20.json,47,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,5,rule,1,0,0,3,3,4,False,
GPT54,llm_vs_intentional,game_21.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,31,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,35,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_21.json,41,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_21.json,43,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_21.json,58,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_22.json,4,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_22.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_22.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_22.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_22.json,25,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_22.json,28,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_22.json,52,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_22.json,58,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_23.json,4,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_23.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_23.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_23.json,17,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_23.json,19,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_23.json,32,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_23.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_23.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_24.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_24.json,11,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,41,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,43,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,45,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,47,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,51,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,55,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_24.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,23,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,25,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_25.json,29,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,31,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_25.json,59,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_26.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_26.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_26.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_26.json,19,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_26.json,26,llm,0,0,0,4,4,4,False,True
GPT54,llm_vs_intentional,game_26.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_26.json,48,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_26.json,50,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_26.json,54,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_26.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_27.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_27.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_27.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_27.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_27.json,30,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_27.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_27.json,48,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_27.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_27.json,59,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_28.json,5,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_28.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,18,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_28.json,19,rule,1,0,0,2,2,3,False,
GPT54,llm_vs_intentional,game_28.json,24,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_28.json,29,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,39,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,41,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,51,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_28.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_29.json,5,rule,1,0,0,4,4,4,False,
GPT54,llm_vs_intentional,game_29.json,7,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_29.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_29.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_29.json,25,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_29.json,27,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_29.json,38,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_29.json,48,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_29.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_3.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_3.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_3.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_3.json,17,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_3.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_3.json,28,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_3.json,30,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_3.json,42,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_3.json,46,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_3.json,51,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_30.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_30.json,6,llm,0,0.142857142857,0.142857142857,5,5,4,False,True
GPT54,llm_vs_intentional,game_30.json,8,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_30.json,20,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_30.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_30.json,31,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_30.json,39,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_30.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_30.json,59,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,3,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_31.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,20,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_31.json,36,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_31.json,38,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_31.json,41,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,57,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_31.json,59,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_32.json,1,rule,1,0,0,5,5,4,False,
GPT54,llm_vs_intentional,game_32.json,12,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_32.json,16,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_32.json,27,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_32.json,30,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_32.json,37,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_32.json,42,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_32.json,49,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_32.json,51,rule,1,0,0,1,1,3,False,
GPT54,llm_vs_intentional,game_33.json,5,rule,1,0,0,3,3,4,False,
GPT54,llm_vs_intentional,game_33.json,7,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,9,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,13,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,15,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,19,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,21,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,33,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,49,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_33.json,53,rule,1,0,0,1,1,4,False,
GPT54,llm_vs_intentional,game_34.json,4,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_34.json,6,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_34.json,10,llm,0,0,0,1,1,4,False,True
GPT54,llm_vs_intentional,game_34.json,13,rule,1,0,0,1,1,4,False,
